adl_id,date,city,state,description
4634,7/16/17,Houston,TX,Confidential
4635,7/16/17,The Woodlands,TX,"Vanguard America, a neo-Nazi group,taped flyers to the doors, gates, and signs of two different synagogues."
2741,7/1/17,Phoenix,AZ,"Jewish couple returned home to find a swastika and the word ""Jew"" spray painted on their mailbox."
2742,7/1/17,Glendale,AZ,Ongoing anti-Semitic Anti-Semitic Incident: Harassment from neighbor.
2917,7/1/17,San Francisco,CA,Confidential
2918,7/1/17,Oakland,CA,Confidential
2919,7/1/17,Santa Monica,CA,Members of the Red Elephants attended Santa Monica's Committee for Racial Justice made anti-Semitic and racist remarks to the attendees.
2920,7/1/17,San Mateo,CA,Individual called a called me a 'fucking Jew bitch' by their neighbor after their dog got loose.
2921,7/1/17,San Jose,CA,"Synagogue received a threatening phone message that included anti-Semitic slurs,"
2922,7/1/17,Aptos,CA,Confidential
2923,7/1/17,Riverside,CA,"Imam at mosque made anti-Semitic remarks during Friday sermon, which included a call to Allah to destroy the Jewish people."
2924,7/1/17,Davis,CA,Imam incites violence against Jews in Friday sermon.
2925,7/1/17,Redondo Beach,CA,"A woman received a letter from a food delivery person who alleged that the woman might be a Jew in the ""cheap/frugal sense"" because she did not tip him."
3053,7/1/17,Highlands Ranch,CO,Confidential
3100,7/1/17,Southbury,CT,Confidential
3101,7/1/17,Hartford,CT,Confidential
3234,7/1/17,Miami,FL,A swastika painted on the side of high-rise apartment building.
3338,7/1/17,Boise,ID,A man was caught on camera drawing harassing graffiti that included a swastika.
3396,7/1/17,Fort Wayne,IN,Swastikas drawn on Jewish family's garage door.
3509,7/1/17,Marblehead,MA,Anti-Semitic and KKK graffiti was found on the sea wall at Riverhead Beach.
3510,7/1/17,Burlington,MA,Confidential
3511,7/1/17,Framingham,MA,Swastikas discovered drawn inside a tunnel at a playground.
3512,7/1/17,Topsfield,MA,"Sticker that read: ""Zionist control of America,"" placed on a stop sign."
3513,7/1/17,Newton,MA,Confidential
3514,7/1/17,Watertown,MA,Confidential
3515,7/1/17,East Falmouth,MA,3 small swastikas were found on a playground at the Great Harbors Residential Association.
3516,7/1/17,Revere,MA,Swastika drawn on the glass door of an elevator at a public transit stop.
3517,7/1/17,Melrose,MA,"About a half-dozen headstones were knocked over at the Netherlands Cemetery, a historically Jewish cemetery."
3616,7/1/17,Montgomery County,MD,Confidential
3676,7/1/17,Saint Paul,MN,Confidential
3741,7/1/17,Omaha,NE,Confidential
3751,7/1/17,Meredith,NH,Confidential
3879,7/1/17,Lakewood,NJ,"White supremacist group, Vanguard America, placed anti-Semitic flyers on the windshields of cars that read ""Thieving Jews."""
3880,7/1/17,Lakehurst,NJ,"Driver reportedly yelled out of car window to individual: ""Get out of here kike!"""
3881,7/1/17,East Brunswick,NJ,Swastika spray-painted on tree.
3882,7/1/17,Lakehurst,NJ,"Patriot Front, an alt right group, posted anti-Semitic flyers on light poles that read ""Thieving Jews near you"" and displayed three mug shots of Jewish males with bloodandsoil.org at the bottom of the flyer."
3883,7/1/17,Lakewood,NJ,"White supremacist group, Vanguard America, placed an anti-Semitic banner on a Holocaust memorial that read ""(((Heebs))) will not divide us."""
3884,7/1/17,Lakehurst,NJ,Confidential
3885,7/1/17,Lakewood,NJ,Confidential
3886,7/1/17,Berkeley Township,NJ,Confidential
3888,7/1/17,Lakewood,NJ,Two vehicles in a predominantly Jewish neighborhood were set on fire.
3889,7/1/17,River Vale Township,NJ,Confidential
3890,7/1/17,Brigantine City,NJ,Confidential
3892,7/1/17,Loch Arbour Village,NJ,Confidential
3893,7/1/17,Lumberton Township,NJ,Confidential
3894,7/1/17,Mahwah,NJ,"The ""eruv"" boundary was vandalized."
3895,7/1/17,Lumberton Township,NJ,Confidential
3896,7/1/17,Cherry Hill,NJ,Confidential
4016,7/1/17,Albuquerque,NM,Confidential
4239,7/1/17,Brooklyn,NY,Confidential
4240,7/1/17,New York,NY,Woman's mezuzah vandalized.
4241,7/1/17,New York,NY,Anti-Semitic Incident: Vandalism that included a swastika and a Star of David discovered on a subway platform.
4242,7/1/17,Brookhaven,NY,Residents discovered graffiti on their garages and driveways that included swastikas and references to Jews.
4243,7/1/17,Hicksville,NY,Confidential
4244,7/1/17,Brooklyn,NY,Twenty swastikas were carved in freshly poured concrete.
4245,7/1/17,Staten Island,NY,"Anti-Semitic Incident: Vandalism at a Jewish camp that included swastikas, a Star of David, and the message ""Hail Satan."""
4246,7/1/17,Brooklyn,NY,Confidential
4247,7/1/17,New York,NY,Confidential
4248,7/1/17,Elmira,NY,Swastika and Jewish star spray-painted on concrete wall of public works project.
4249,7/1/17,New York,NY,"Individual received threatening email that read ""gas the Jews."""
4250,7/1/17,New York,NY,Confidential
4251,7/1/17,Massapequa,NY,Confidential
4252,7/1/17,New York,NY,Thomas Lopez-Pierre filmed a video outside a synagogue in which he claimed Jewish landlords are engaged in ethnic cleansing.
4253,7/1/17,Farmington,NY,Ongoing anti-Semitic Anti-Semitic Incident: Harassment and Anti-Semitic Incident: Vandalism.
4254,7/1/17,New York,NY,"Three swastikas and the word ""Nazi""written in a subway station."
4255,7/1/17,Ontario County,NY,Woman's front door vandalized with swastika and anti-Semitic graffiti.
4256,7/1/17,New York,NY,Confidential
4257,7/1/17,Malverne,NY,Confidential
4258,7/1/17,Queens,NY,Confidential
4259,7/1/17,Brooklyn,NY,Confidential
4260,7/1/17,Stewart Manor,NY,Confidential
4261,7/1/17,Hewlett,NY,Confidential
4262,7/1/17,Brooklyn,NY,A Jewish poster was ripped down from someone's home.
4263,7/1/17,East Meadow,NY,Confidential
4434,7/1/17,Youngstown,OH,Confidential
4516,7/1/17,Philadelphia,PA,Swastikas were painted on trash cans along a busy stretch of a street in a predominantly Jewish neighborhood.
4633,7/1/17,Austin,TX,Confidential
4636,7/1/17,Austin,TX,Confidential
4664,7/1/17,Charlottesville,VA,Approximately 50 individuals associated with the Loyal White Knights held a rally protesting the removal of a Confederate monument.The protest featured anti-Semitic content.
4685,7/1/17,Burlington,VT,Swastika and racial epithet found in bathroom of a public library.
4728,7/1/17,Wisconsin Rapids,WI,Confidential
4729,7/1/17,Wisconsin Rapids,WI,"Flyers were posted in a supermarket that read: ""The Jews are trying to completely remove healthy, strong families by promoting RACE-MIXING."""
4741,7/1/17,Arcade,NY,Four boys spray-painted swastikas and racist messages on cars.
3507,6/30/17,Attleboro,MA,"Knights Party, a Klan group, distributed copies of their anti-Semitic newspaper, ""The Crusader,"" to residential homes."
2740,6/1/17,Glendale,AZ,Professor made anti-Semitic comments to Jewish student.
2901,6/1/17,Walnut Creek,CA,Confidential
2902,6/1/17,Berkeley,CA,"Graffiti that included swastikas and the words ""Mein Kampf"" were found in several places in off-campus student housing."
2903,6/1/17,San Bernardino,CA,"ACT for America, the largest anti-Muslim group in the United States, organized nationwide anti-Muslim March Against Shariah rallies. Marchers in San Bernardino included members of the alt right, and others who carried signs with the anti-Semitic trope, ""Da Goyim Know."""
2904,6/1/17,Fremont,CA,Students vandalized school with graffiti that included a swastika.
2905,6/1/17,Oakland,CA,Confidential
2906,6/1/17,Santa Cruz,CA,Swastika graffiti found at intersection near a local Jewish organization.
2907,6/1/17,Alameda,CA,Confidential
2908,6/1/17,San Francisco,CA,"Swastika and ""heil Hitler"" written in the comment book at a Jewish museum."
2909,6/1/17,Carmichael,CA,Anti-Semitic and white supremacist sign posted at a local synagogue over Shabbat.
2910,6/1/17,Sunnyvale,CA,Holocaust denial posters found posted a strip mall and near a Jewish day school.
2911,6/1/17,Sunnyvale,CA,"Two individuals held a sign saying ""the Holocaust is a lie,"" on an overpass of a highway."
2912,6/1/17,Costa Mesa,CA,Imam at a mosque made anti-Semitic conspiracy claims about Israel and the Jews.
2913,6/1/17,San Francisco,CA,A Jewish man was verbally harassed with anti-Semitic epithets.
2914,6/1/17,Alameda,CA,Anti-Semitic graffiti found at elementary school.
2915,6/1/17,Grass Valley,CA,A man experienced long-term anti-Semitic Anti-Semitic Incident: Harassment on social media and via email.
2916,6/1/17,San Francisco,CA,Man received threatening email from a former colleague that included anti-Semitic language and imagery.
3048,6/1/17,Aurora,CO,Swastikas spray-painted on the home of a Jewish couple.
3049,6/1/17,Westminster,CO,"""Arbeit Macht Frei"" spray-painted on a bridge above a biking trail"
3050,6/1/17,Colorado Springs,CO,"Sticker found on the glass entrance of a Jewish community center that said ""Fight Terror. Nuke Israel."""
3051,6/1/17,Boulder,CO,Confidential
3052,6/1/17,Idaho Springs,CO,A woman experienced online anti-Semitic Anti-Semitic Incident: Harassment.
3093,6/1/17,Wilton,CT,Confidential
3094,6/1/17,Orange,CT,Confidential
3095,6/1/17,Guilford,CT,Confidential
3096,6/1/17,Rocky Hill,CT,Confidential
3097,6/1/17,Stamford,CT,Confidential
3098,6/1/17,Ridgefield,CT,Confidential
3099,6/1/17,Trumbull,CT,Confidential
3135,6/1/17,Washington,DC,"Alt-right, alt-light, and white supremacist rallies held that included blatant anti-Semitic rhetoric."
3136,6/1/17,Washington,DC,Jewish and non-Jewish residents in a neighborhood found anti-Semitic and white supremacist flyers dropped at their houses.
3231,6/1/17,Boca Raton,FL,"A Jewish woman who works at a Holocaust memorial received a phone call from two people saying ""those Jews, they deserved it."""
3232,6/1/17,Apollo Beach,FL,Confidential
3233,6/1/17,Orlando,FL,Jewish building manager harassed by tenant who called building owner degrading Jewish stereotype.
3362,6/1/17,Mount Prospect,IL,Confidential
3363,6/1/17,Naperville,IL,Jewish restaurant targeted with anti-Israel graffiti.
3364,6/1/17,Bridgeview,IL,Explicit and anti-Semitic language found in restroom of a government building.
3365,6/1/17,Chicago,IL,Participants carrying pride flags with the Jewish Star of David on it at the Chicago Dyke March were asked by the march's organizers to leave because the organizers felt threatened by the flag.
3496,6/1/17,Newton,MA,Confidential
3497,6/1/17,Ipswich,MA,Confidential
3498,6/1/17,Boston,MA,Admitted students to Harvard University posted anti-Semitic and racist offensive posts and messages in a Facebook group with other admitted students.
3499,6/1/17,Newton,MA,Confidential
3500,6/1/17,Duxbury,MA,Confidential
3501,6/1/17,Brookline,MA,Confidential
3502,6/1/17,Reading,MA,Confidential
3503,6/1/17,Reading,MA,Confidential
3504,6/1/17,Franklin,MA,Confidential
3505,6/1/17,Norwell,MA,Confidential
3506,6/1/17,Boston,MA,A man threw a rock through a glass panel at the New England Holocaust Memorial.
3508,6/1/17,Marblehead,MA,Anti-Semitic graffiti found at Marblehead Neck causeway.
3614,6/1/17,Gaithersburg,MD,Confidential
3615,6/1/17,Bel Air,MD,Anti-Semitic and racist flyers distributed throughout a residential neighborhood.
3703,6/1/17,St. Louis,MO,Confidential
3730,6/1/17,Fargo,ND,Confidential
3738,6/1/17,Lincoln,NE,4-foot orange swastika spray-painted on the side of a popular commercial building.
3739,6/1/17,Omaha,NE,Confidential
3740,6/1/17,Omaha,NE,Card with swastika and links to anti-Semitic websites left on driver-side window of a vehicle.
3861,6/1/17,Lakehurst,NJ,Individual received threatening anti-Semitic messages online.
3862,6/1/17,Edison,NJ,"Swastika and ""Fuck the Jews"" discovered in bathroom at a middle school."
3864,6/1/17,Franklin Lakes,NJ,Confidential
3865,6/1/17,East Hanover Township,NJ,Students used anti-Semitic screen names for a class assignment.
3866,6/1/17,Lakewood,NJ,Confidential
3867,6/1/17,East Brunswick,NJ,An anti-Semitic message was scrawled on playground equipment at an elementary school.
3868,6/1/17,Tenafly,NJ,Confidential
3869,6/1/17,Loch Arbour Village,NJ,Confidential
3871,6/1/17,Caldwell,NJ,Anti-Semitic and racist graffiti and swastikas were spray-painted on sign at elementary school playground.
3872,6/1/17,Franklin Lakes,NJ,Confidential
3873,6/1/17,Mansfield Township (Warren County),NJ,Swastika drawings discovered on electrical box.
3874,6/1/17,East Brunswick,NJ,Confidential
3875,6/1/17,Evesham Township,NJ,Confidential
3876,6/1/17,Howell Township,NJ,Confidential
3878,6/1/17,Madison,NJ,Confidential
4013,6/1/17,Albuquerque,NM,Confidential
4014,6/1/17,Albuquerque,NM,Confidential
4015,6/1/17,Albuquerque,NM,"Students overheard telling Holocaust ""jokes"" in school."
4215,6/1/17,New York,NY,Confidential
4216,6/1/17,Queens,NY,"The words ""Jews suck"" and a swastika were found written on a sidewalk."
4217,6/1/17,Brooklyn,NY,Confidential
4218,6/1/17,New York,NY,A Jewish woman received an email with articles full of anti-Semitic content from a known Nazi website.
4219,6/1/17,Bronx,NY,Confidential
4220,6/1/17,Brooklyn,NY,Confidential
4221,6/1/17,Queens,NY,Confidential
4222,6/1/17,Bronx,NY,Swastikas and the Star of David were spray-painted on multiple floors in a private building.
4223,6/1/17,Liberty,NY,A teenager broke into a local Jewish camp and vandalized the interior and exterior of several buildings with anti-Semitic graffiti.
4224,6/1/17,Clarkstown,NY,Confidential
4225,6/1/17,New York,NY,Co-op board member referred to tenant using anti-Semitic slurs.
4226,6/1/17,Clarkstown,NY,Confidential
4227,6/1/17,Cobleskill,NY,Residential neighborhood vandalized with swastika graffiti and other vulgar and offensive language.
4228,6/1/17,Goldens Bridge,NY,Confidential
4229,6/1/17,Oyster Bay,NY,Confidential
4230,6/1/17,New York,NY,Confidential
4231,6/1/17,Queens,NY,Confidential
4232,6/1/17,Bloomingburg,NY,A Jewish ritual bath was vandalized with swastika graffiti.
4233,6/1/17,Brooklyn,NY,Known local school bus with Jewish iconography set ablaze in arson attack.
4234,6/1/17,Port Washington,NY,Confidential
4235,6/1/17,Vestal,NY,"A Jewish student found a swastika and the white supremacist hate symbol, 14/88, drawn in the library at Binghamton University."
4236,6/1/17,Queens,NY,"A sign at JFK airport was vandalized to read: ""Any problem with Jews please call..."""
4237,6/1/17,Brooklyn,NY,Anti-Semitic symbols and other racist rhetoric drawn in a public park bathroom.
4238,6/1/17,Fire Island,NY,Confidential
4433,6/1/17,Fairfield,OH,Confidential
4456,6/1/17,Crooked River Ranch,OR,Confidential
4513,6/1/17,Cheltenham Township,PA,Confidential
